id_student,text
689975,I might drop this course
690003,Checking the forum
690003,Reading course material
690003,Working on the assignment
690089,I am falling behind
690089,Working on the assignment
690102,I might drop this course
690102,Reading course material
690116,The assignment is too hard
690116,I like the assignments
690116,I like the assignments
690116,I might drop this course
690211,I enjoy the course
690235,I like the assignments
690235,I might drop this course
690318,I enjoy the course
690318,Checking the forum
690318,Submitted the quiz
690318,I enjoy the course
690318,Working on the assignment
690319,I might drop this course
690319,Checking the forum
690329,I am confused about the lecture
690329,I like the assignments
690329,Checking the forum
690329,This module is interesting
690329,Checking the forum
690359,I like the assignments
690366,I like the assignments
690366,Submitted the quiz
690384,I might drop this course
690384,I like the assignments
690430,Reading course material
690430,I am falling behind
690430,Reading course material
690430,Working on the assignment
690469,I am confused about the lecture
690469,I might drop this course
690469,Submitted the quiz
690548,I enjoy the course
690548,I might drop this course
690554,I am falling behind
690554,The assignment is too hard
690554,I am confused about the lecture
690554,I enjoy the course
690554,I might drop this course
690766,Checking the forum
690766,I am falling behind
690766,I might drop this course
690766,I like the assignments
690767,This module is interesting
690767,I like the assignments
690767,I enjoy the course
690825,I am falling behind
690902,Submitted the quiz
690902,Working on the assignment
690902,I am falling behind
690902,I am falling behind
690940,The lectures are clear
690940,Working on the assignment
690940,Checking the forum
690967,The lectures are clear
690967,The assignment is too hard
690967,This module is interesting
691006,I am confused about the lecture
691026,I like the assignments
691026,Working on the assignment
691026,I might drop this course
691028,Working on the assignment
691028,I am confused about the lecture
691028,Working on the assignment
691094,Submitted the quiz
691094,This module is interesting
691094,I like the assignments
691094,The assignment is too hard
691094,I might drop this course
691106,I am confused about the lecture
691106,Reading course material
691106,This module is interesting
691122,Working on the assignment
691272,The lectures are clear
691272,Submitted the quiz
691272,I might drop this course
691286,I might drop this course
691286,Checking the forum
691286,I am falling behind
691286,Reading course material
691286,This module is interesting
691312,Working on the assignment
691312,Reading course material
691312,Submitted the quiz
691312,I might drop this course
691312,Submitted the quiz
691343,The lectures are clear
691343,Reading course material
691343,Working on the assignment
691343,I enjoy the course
691353,I like the assignments
691353,Submitted the quiz
691353,The lectures are clear
691353,I like the assignments
691367,Checking the forum
691367,Reading course material
691367,The lectures are clear
691411,I like the assignments
691411,I might drop this course
691411,Submitted the quiz
691413,I like the assignments
691413,I am confused about the lecture
691413,The assignment is too hard
691509,I might drop this course
691509,The lectures are clear
691509,Reading course material
691509,The lectures are clear
691509,Submitted the quiz
691514,The lectures are clear
691514,Working on the assignment
691514,The assignment is too hard
691514,I am falling behind
691514,I am falling behind
691663,Submitted the quiz
691663,The assignment is too hard
691663,I am confused about the lecture
691683,I enjoy the course
691683,Working on the assignment
691717,Submitted the quiz
691815,I like the assignments
691835,Working on the assignment
691851,I enjoy the course
691851,I enjoy the course
691856,Submitted the quiz
691856,Reading course material
691856,Submitted the quiz
691856,Reading course material
691867,I enjoy the course
691869,I am falling behind
691869,Checking the forum
691869,Reading course material
691869,I might drop this course
691869,The assignment is too hard
691907,I like the assignments
691907,I like the assignments
691907,This module is interesting
691997,This module is interesting
691997,I enjoy the course
691997,Working on the assignment
691997,Checking the forum
692164,The lectures are clear
692175,The lectures are clear
692175,Checking the forum
692175,Submitted the quiz
692175,The assignment is too hard
692175,The assignment is too hard
692181,Checking the forum
692196,I like the assignments
692196,The assignment is too hard
692196,Submitted the quiz
692207,I might drop this course
692207,The assignment is too hard
692207,The assignment is too hard
692207,Working on the assignment
692215,The lectures are clear
692215,Checking the forum
692215,I enjoy the course
692355,Submitted the quiz
692355,The lectures are clear
